date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2019-03-15,184.1409,186.6114,183.0352,185.406,39042912,39042912,2.3808,1.301,185.0841,"Mar 15, 19",0.0017473279497910248
2019-03-18,185.0873,187.6673,185.0773,187.2988,26219832,26219832,1.8927,1.021,186.9188,"Mar 18, 19",0.011974113179736973
2019-03-19,187.6275,188.265,185.2068,185.8145,31646369,31646369,-1.4843,-0.792,186.6607,"Mar 19, 19",0.003954450607458485
2019-03-20,185.5156,188.7631,184.0214,187.4382,31035231,31035231,1.6237,0.874,186.7042,"Mar 20, 19",0.012727290409795308
2019-03-21,189.2911,195.5769,189.0819,194.3416,51034237,51034237,6.9034,3.683,193.5873,"Mar 21, 19",0.05002631257611458
2019-03-22,194.5907,196.9317,190.0482,190.3171,42407666,42407666,-4.0245,-2.071,193.1627,"Mar 22, 19",0.028281967078482777
2019-03-25,190.7754,191.2436,185.8842,188.016,43845293,43845293,-2.3011,-1.209,188.1011,"Mar 25, 19",0.01584913978947766
2019-03-26,190.9288,192.1401,183.872,186.0735,49800538,49800538,-1.9425,-1.033,188.6464,"Mar 26, 19",0.0053538258053430305
2019-03-27,188.026,189.0321,185.8344,187.747,29848427,29848427,1.6736,0.899,187.7709,"Mar 27, 19",0.014395734661172905
2019-03-28,188.2252,188.8319,186.8106,187.9961,20780363,20780363,0.249041,0.133,187.6743,"Mar 28, 19",0.015741620227941466
2019-03-29,189.1018,189.3509,187.8168,189.2214,23563961,23563961,1.2253,0.652,188.7624,"Mar 29, 19",0.02236190760233525
2019-04-01,190.9049,190.9447,187.6574,190.5064,27861964,27861964,1.2851,0.679,189.5517,"Apr 1, 19",0.029304753661338234
2019-04-02,190.357,193.7141,190.3171,193.2757,22765732,22765732,2.7693,1.454,192.3369,"Apr 2, 19",0.04426726229261955
2019-04-03,192.5087,195.7462,192.4091,194.6006,23271830,23271830,1.3249,0.685,194.5459,"Apr 3, 19",0.05142568777399913
2019-04-04,194.0428,195.6167,192.3991,194.9393,19114275,19114275,0.338696,0.174,194.9106,"Apr 4, 19",0.05325568151733328
2019-04-05,195.6964,196.3439,195.1784,196.2443,18526644,18526644,1.305,0.669,195.8646,"Apr 5, 19",0.06030658743717667
2019-04-08,195.6665,199.4619,195.5868,199.3324,25881697,25881697,3.0881,1.574,198.1962,"Apr 8, 19",0.07699157025025578
2019-04-09,199.5516,202.0719,198.4658,198.7347,35768237,35768237,-0.597698,-0.3,200.1611,"Apr 9, 19",0.0737622013090371
2019-04-10,197.9179,199.97,197.4198,199.8504,21695288,21695288,1.1157,0.561,198.7508,"Apr 10, 19",0.07979032064602504
2019-04-11,200.0795,200.229,197.6819,198.1868,20900808,20900808,-1.6636,-0.832,198.9751,"Apr 11, 19",0.0708019014213113
2019-04-12,198.4359,199.3723,195.4573,198.1071,27760668,27760668,-0.079693,-0.04,197.5497,"Apr 12, 19",0.07037128287586185
2019-04-15,197.8182,199.0834,197.2504,198.4658,17536646,17536646,0.358619,0.181,198.2139,"Apr 15, 19",0.07230933648003642
2019-04-16,198.6949,200.5975,197.7983,198.4857,25696385,25696385,0.019923,0.01,199.136,"Apr 16, 19",0.07241685604157276
2019-04-17,198.7746,202.5998,197.8481,202.3508,28906780,28906780,3.8651,1.947,201.0345,"Apr 17, 19",0.09329996444830567
2019-04-18,202.3408,203.3669,201.7431,203.078,24195766,24195766,0.7272,0.359,202.7264,"Apr 18, 19",0.09722902098846671
2019-04-22,202.0519,204.1539,201.5638,203.7454,19439545,19439545,0.66743,0.329,203.4256,"Apr 22, 19",0.10083497854471449
2019-04-23,203.6458,206.9531,203.1178,206.6841,23322991,23322991,2.9387,1.442,205.6954,"Apr 23, 19",0.11671275419731507
2019-04-24,206.5646,207.6803,206.2558,206.3653,17540609,17540609,-0.318773,-0.154,206.8578,"Apr 24, 19",0.11499028001551727
2019-04-25,206.0366,206.963,204.3332,204.4925,18543206,18543206,-1.8728,-0.908,205.2752,"Apr 25, 19",0.10487155464641189
2019-04-26,204.114,204.2136,201.3447,203.5163,18649102,18649102,-0.976241,-0.477,203.2958,"Apr 26, 19",0.09959715283878649
2019-04-29,203.6159,205.1799,203.078,203.8251,22204716,22204716,0.308811,0.152,204.1957,Apr 29,0.10126559709016394
2019-04-30,202.2811,202.6198,198.3462,199.9002,46534923,46534923,-3.9249,-1.926,200.0774,Apr 30,0.08005938969951794
2019-05-01,209.0749,214.4841,208.4274,209.7124,64827328,64827328,9.8122,4.909,211.9056,May 1,0.1330746380264811
2019-05-02,209.0351,211.8343,207.3316,208.3477,31996324,31996324,-1.3647,-0.651,209.3998,May 2,0.1257011734220288
2019-05-03,210.081,211.0274,209.4236,210.9377,20892378,20892378,2.59,1.243,210.3181,May 3,0.13969492540087503
2019-05-06,203.5063,208.0389,202.7194,207.6803,32443113,32443113,-3.2575,-1.544,206.548,May 6,0.12209521586578086
2019-05-07,205.0902,206.6218,200.0546,202.0818,38763698,38763698,-5.5984,-2.696,202.7622,May 7,0.09184655932000076
2019-05-08,201.1255,204.5523,200.9761,202.1217,26339504,26339504,0.039847,0.02,202.955,May 8,0.09206213874237767
2019-05-09,199.6313,200.9064,195.9056,199.95,34908607,34908607,-2.1716,-1.074,198.5261,May 9,0.08032845875301067
2019-05-10,197.419,198.85,192.77,197.18,41208712,41208712,-2.77,-1.385,195.937,May 10,0.06536216802659997
2019-05-13,187.71,189.48,182.85,185.72,57430623,57430623,-11.46,-5.812,186.6812,May 13,0.0034438677649870127
2019-05-14,186.41,189.7,185.41,188.66,36529677,36529677,2.94,1.583,187.9622,May 14,0.019328667308542147
2019-05-15,186.27,191.75,186.02,190.92,26544718,26544718,2.26,1.198,189.7151,May 15,0.031539431583519864
2019-05-16,189.91,192.4689,188.84,190.08,33031364,33031364,-0.84,-0.44,190.3896,May 16,0.02700091742821853
2019-05-17,186.93,190.9,186.76,189,32879090,32879090,-1.08,-0.568,188.8989,May 17,0.021165684942830856
2019-05-20,183.52,184.349,180.2839,183.09,38612290,38612290,-5.91,-3.127,182.6553,May 20,-0.010766003935540187
2019-05-21,185.22,188,184.7,186.6,28364848,28364848,3.51,1.917,186.7447,May 21,0.008198501641969481
2019-05-22,184.66,185.71,182.55,182.78,29748556,29748556,-3.82,-2.047,183.6907,May 22,-0.012440931778568122
2019-05-23,179.8,180.54,177.81,179.66,36529736,36529736,-3.12,-1.707,179.3115,May 23,-0.029298270069687892
2019-05-24,180.2,182.14,178.62,178.97,23714686,23714686,-0.69,-0.384,180.135,May 24,-0.033026335268685515
