date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2019-03-21,116.703,120.3744,116.6582,119.7766,29854446,29854446,2.69,2.297,118.7546,"Mar 21, 19",0.2419302827861586
2019-03-22,119.0593,119.149,116.6084,116.6183,33624528,33624528,-3.1583,-2.637,117.5474,"Mar 22, 19",0.20918274769062642
2019-03-25,116.1301,117.5748,115.8934,117.2261,27067117,27067117,0.60775,0.521,116.9328,"Mar 25, 19",0.2154848569997688
2019-03-26,118.1825,118.2672,116.4191,117.4751,26097665,26097665,0.249078,0.212,117.27,"Mar 26, 19",0.2180666688095359
2019-03-27,117.4403,117.774,115.0955,116.3394,22733427,22733427,-1.1358,-0.967,116.2761,"Mar 27, 19",0.2062909110892446
2019-03-28,117.0069,117.1464,115.7017,116.4988,18334755,18334755,0.15941,0.137,116.4057,"Mar 28, 19",0.20794368539638072
2019-03-29,117.6346,117.8836,116.5287,117.505,25399752,25399752,1.0063,0.864,117.2525,"Mar 29, 19",0.21837669360115047
2019-04-01,118.5113,118.6692,117.6644,118.5811,22789103,22789103,1.076,0.916,118.3499,"Apr 1, 19",0.22953447548263817
2019-04-02,118.6209,119.0394,118.0829,118.7504,18142297,18142297,0.169373,0.143,118.6434,"Apr 2, 19",0.23128990013883718
2019-04-03,119.418,119.9859,118.7106,119.5276,22860744,22860744,0.777124,0.654,119.3754,"Apr 3, 19",0.23934847097639153
2019-04-04,119.6571,119.7866,117.9434,118.9198,20112848,20112848,-0.607751,-0.508,118.7808,"Apr 4, 19",0.233046361667249
2019-04-05,118.9497,119.7866,118.9298,119.4478,15826245,15826245,0.528046,0.444,119.4024,"Apr 5, 19",0.2385210469506107
2019-04-08,119.3681,119.5774,118.2025,119.4877,15116186,15116186,0.039852,0.033,119.1908,"Apr 8, 19",0.2389347589635011
2019-04-09,118.1925,119.0991,118.1427,118.8401,17611981,17611981,-0.647603,-0.542,118.7262,"Apr 9, 19",0.2322199745136811
2019-04-10,119.3183,119.9061,119.0991,119.7467,16477169,16477169,0.906644,0.763,119.5747,"Apr 10, 19",0.24162025799454404
2019-04-11,120.0954,120.4043,119.4777,119.8862,14209121,14209121,0.139484,0.116,119.7791,"Apr 11, 19",0.24306669473134127
2019-04-12,120.1951,120.5338,119.9261,120.5039,19745143,19745143,0.617713,0.515,120.2437,"Apr 12, 19",0.24947145438954668
2019-04-15,120.494,121.1316,120.1253,120.6036,15792572,15792572,0.099632,0.083,120.5773,"Apr 15, 19",0.2505052159856663
2019-04-16,121.1914,121.2014,119.6571,120.3246,14071787,14071787,-0.278968,-0.231,120.5492,"Apr 16, 19",0.24761234251207184
2019-04-17,120.7929,121.4006,120.0954,121.3209,19300938,19300938,0.996312,0.828,120.8396,"Apr 17, 19",0.25794270036777855
2019-04-18,121.7394,123.0645,120.8544,122.915,27990998,27990998,1.5941,1.314,122.1735,"Apr 18, 19",0.27447148031135205
2019-04-22,122.1678,123.5427,122.118,123.3036,15648724,15648724,0.388562,0.316,123.0958,"Apr 22, 19",0.27850076573012916
2019-04-23,123.6423,125.1169,123.3733,124.9774,24025521,24025521,1.6738,1.357,124.4353,"Apr 23, 19",0.29585593282727063
2019-04-24,125.3261,125.3859,124.0608,124.549,31256980,31256980,-0.428414,-0.343,124.6469,"Apr 24, 19",0.2914139722678159
2019-04-25,129.5803,130.8855,128.3549,128.6737,38033892,38033892,4.1247,3.312,129.2321,"Apr 25, 19",0.3341818404274402
2019-04-26,129.2217,130.0339,128.5442,129.411,23654933,23654933,0.737271,0.573,129.1946,"Apr 26, 19",0.34182669925210407
2019-04-29,129.4209,129.6999,128.873,129.2914,16324183,16324183,-0.119558,-0.092,129.3101,Apr 29,0.3405866000856458
2019-04-30,129.3313,130.218,128.9175,130.1183,24166503,24166503,0.826939,0.64,129.7287,Apr 30,0.34916049641294067
2019-05-01,130.0486,130.1682,127.229,127.4084,26821692,26821692,-2.71,-2.083,128.6352,May 1,0.32106229631941474
2019-05-02,127.508,127.5279,125.0571,125.7445,27350161,27350161,-1.6638,-1.306,126.084,May 2,0.3038097795713363
2019-05-03,126.8903,128.9527,126.7807,128.4246,24911126,24911126,2.6801,2.131,128.0757,May 3,0.3315989917454603
2019-05-06,125.9239,128.0859,125.6449,127.6774,24239464,24239464,-0.747234,-0.582,127.2826,May 6,0.32385148257173346
2019-05-07,125.9936,126.711,123.7619,125.0571,36017661,36017661,-2.6203,-2.052,124.9389,May 7,0.29668231998083866
2019-05-08,124.9774,125.9039,124.2899,125.0471,28418996,28418996,-0.009963,-0.008,125.1682,May 8,0.2965786327595628
2019-05-09,123.8316,125.3261,123.1143,125.0372,27235835,27235835,-0.009963,-0.008,124.1915,May 9,0.29647598241049977
2019-05-10,124.4493,127.4582,123.3634,126.6611,30915084,30915084,1.624,1.299,125.4209,May 10,0.3133137502734751
2019-05-13,123.6523,125.087,122.5862,122.8951,33944923,33944923,-3.7661,-2.973,123.3605,May 13,0.27426514274101316
2019-05-14,123.4132,125.4158,123.2438,124.27,25266315,25266315,1.3749,1.119,124.4866,May 14,0.2885210987942213
2019-05-15,124.26,126.71,123.7,126.02,24722708,24722708,1.75,1.408,125.6903,May 15,0.30666636251748425
2019-05-16,126.75,129.38,126.46,128.93,30112216,30112216,2.91,2.309,128.7196,May 16,0.3368393439087387
2019-05-17,128.305,130.46,127.92,128.07,25770539,25770539,-0.86,-0.667,128.8642,May 17,0.3279222428790208
2019-05-20,126.52,127.5894,125.7607,126.22,23706934,23706934,-1.85,-1.445,126.5621,May 20,0.308740106943
2019-05-21,127.43,127.5273,126.58,126.9,15293260,15293260,0.68,0.539,127.0364,May 21,0.3157908379897537
2019-05-22,126.62,128.24,126.52,127.67,15396485,15396485,0.77,0.607,127.563,May 22,0.32377475402798933
2019-05-23,126.2,126.29,124.74,126.18,23603810,23603810,-1.49,-1.167,125.6712,May 23,0.30832535805789696
2019-05-24,126.91,127.415,125.97,126.24,14123358,14123358,0.06,0.048,126.5653,May 24,0.30894748138555156
