date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2019-03-15,8.2871,8.3363,8.2378,8.2969,66555519,66555519,0.019684,0.238,8.2837,"Mar 15, 19",-0.22607876424826956
2019-03-18,8.3166,8.4347,8.2871,8.4347,37198328,37198328,0.137789,1.661,8.3695,"Mar 18, 19",-0.21322500606309347
2019-03-19,8.4741,8.73,8.4741,8.5626,57293608,57293608,0.127948,1.517,8.627,"Mar 19, 19",-0.20129470365464616
2019-03-20,8.5331,8.5331,8.3461,8.3756,54539726,54539726,-0.187,-2.184,8.3931,"Mar 20, 19",-0.21873775721508115
2019-03-21,8.3658,8.5528,8.356,8.5528,46843085,46843085,0.177158,2.115,8.4847,"Mar 21, 19",-0.20220883159524652
2019-03-22,8.4937,8.5331,8.3855,8.4052,41963991,41963991,-0.147632,-1.726,8.4382,"Mar 22, 19",-0.21597671772102295
2019-03-25,8.4248,8.5134,8.3363,8.3756,45849484,45849484,-0.029526,-0.351,8.4067,"Mar 25, 19",-0.21873775721508115
2019-03-26,8.4052,8.6217,8.4052,8.6217,47852114,47852114,0.246052,2.938,8.5389,"Mar 26, 19",-0.1957819525026583
2019-03-27,8.6118,8.7201,8.4839,8.4839,39895763,39895763,-0.137789,-1.598,8.5423,"Mar 27, 19",-0.20863571068783457
2019-03-28,8.5134,8.6906,8.5036,8.6315,38914696,38914696,0.147631,1.74,8.6413,"Mar 28, 19",-0.19486782456205795
2019-03-29,8.6611,8.7496,8.5725,8.6414,33962755,33962755,0.009843,0.114,8.6334,"Mar 29, 19",-0.19394436878532903
2019-04-01,8.7201,8.8579,8.7201,8.8382,45653096,45653096,0.196842,2.278,8.8179,"Apr 1, 19",-0.17558718728429368
2019-04-02,8.8087,8.8874,8.7693,8.8677,30699413,30699413,0.029526,0.334,8.8339,"Apr 2, 19",-0.1728354756263642
2019-04-03,8.9268,9.1236,8.917,8.9858,56663558,56663558,0.118105,1.332,9.0242,"Apr 3, 19",-0.16181930115851725
2019-04-04,9.0646,9.1532,9.0351,9.0941,39483120,39483120,0.108264,1.205,9.0973,"Apr 4, 19",-0.15171725463127064
2019-04-05,9.0252,9.1236,8.9366,9.104,37854698,37854698,0.009842,0.108,9.0446,"Apr 5, 19",-0.15079379885454175
2019-04-08,9.0351,9.1728,9.0252,9.1532,26221135,26221135,0.04921,0.541,9.1281,"Apr 8, 19",-0.14620450347928282
2019-04-09,9.1236,9.2122,9.0252,9.0646,29879089,29879089,-0.088579,-0.968,9.071,"Apr 9, 19",-0.15446896628920012
2019-04-10,9.0843,9.2024,9.0547,9.1827,28469482,28469482,0.118106,1.303,9.1465,"Apr 10, 19",-0.14345279182135318
2019-04-11,9.2024,9.2614,9.1827,9.2417,26488106,26488106,0.059052,0.643,9.2352,"Apr 11, 19",-0.13794936850549405
2019-04-12,9.3205,9.4484,9.291,9.3008,38646020,38646020,0.059053,0.639,9.3429,"Apr 12, 19",-0.1324366173535062
2019-04-15,9.3303,9.35,9.1138,9.1827,41206747,41206747,-0.118105,-1.27,9.1655,"Apr 15, 19",-0.14345279182135318
2019-04-16,9.1728,9.2516,9.0941,9.2122,40949992,40949992,0.029526,0.322,9.1895,"Apr 16, 19",-0.1407010801634237
2019-04-17,9.2516,9.4287,9.2417,9.35,30688316,30688316,0.13779,1.496,9.354,"Apr 17, 19",-0.12784732197824747
2019-04-18,9.3697,9.4681,9.3303,9.3992,29843042,29843042,0.04921,0.526,9.4158,"Apr 18, 19",-0.12325802660298854
2019-04-22,9.4287,9.4287,9.3106,9.35,38718506,38718506,-0.04921,-0.524,9.345,"Apr 22, 19",-0.12784732197824747
2019-04-23,9.36,9.51,9.3,9.5,39493689,39493689,0.149995,1.604,9.4221,"Apr 23, 19",-0.11385556778538508
2019-04-24,9.45,9.61,9.4,9.57,39796303,39796303,0.07,0.737,9.5312,"Apr 24, 19",-0.10732608249538263
2019-04-25,9.52,9.53,9.34,9.4,52596747,52596747,-0.17,-1.776,9.4122,"Apr 25, 19",-0.12318340391395995
2019-04-26,10.03,10.45,9.95,10.41,156136698,156136698,1.01,10.745,10.3132,"Apr 26, 19",-0.028972259015353535
2019-04-29,10.36,10.39,10.07,10.32,62500522,62500522,-0.09,-0.865,10.2898,Apr 29,-0.03736731153107093
2019-04-30,10.29,10.5,10.27,10.45,46079308,46079308,0.13,1.26,10.4225,Apr 30,-0.025241124563923658
2019-05-01,10.48,10.5,10.29,10.3,41805504,41805504,-0.15,-1.435,10.3778,May 1,-0.03923287875678587
2019-05-02,10.3,10.35,10.2,10.34,34508446,34508446,0.04,0.388,10.2952,May 2,-0.035501744305355985
2019-05-03,10.37,10.45,10.3,10.41,36291243,36291243,0.07,0.677,10.4013,May 3,-0.028972259015353535
2019-05-06,10.12,10.42,10.12,10.37,28640578,28640578,-0.04,-0.384,10.3264,May 6,-0.03270339346678358
2019-05-07,10.33,10.41,10.3,10.38,41154485,41154485,0.01,0.096,10.3567,May 7,-0.03177060985392594
2019-05-08,10.38,10.45,10.31,10.34,33472200,33472200,-0.04,-0.385,10.3731,May 8,-0.035501744305355985
2019-05-09,10.26,10.3,10.07,10.2,43621299,43621299,-0.14,-1.354,10.1938,May 9,-0.048560714885360894
2019-05-10,10.32,10.41,10.2,10.38,37629526,37629526,0.18,1.765,10.3018,May 10,-0.03177060985392594
2019-05-13,10.17,10.26,10.04,10.08,51102054,51102054,-0.3,-2.89,10.1335,May 13,-0.05975411823965069
2019-05-14,10.15,10.29,10.13,10.24,31297221,31297221,0.16,1.587,10.2149,May 14,-0.04482958043393085
2019-05-15,10.21,10.4,10.04,10.36,44050200,44050200,0.12,1.172,10.3098,May 15,-0.03363617707964105
2019-05-16,10.3,10.44,10.3,10.4,32696980,32696980,0.04,0.386,10.3895,May 16,-0.029905042628211007
2019-05-17,10.32,10.44,10.24,10.29,34565393,34565393,-0.11,-1.058,10.3481,May 17,-0.0401656623696435
2019-05-20,10.3,10.3,10.2,10.28,29535935,29535935,-0.01,-0.097,10.2569,May 20,-0.041098445982500974
2019-05-21,10.31,10.31,10.15,10.24,30099324,30099324,-0.04,-0.389,10.2127,May 21,-0.04482958043393085
2019-05-22,10.17,10.21,9.93,9.97,51407182,51407182,-0.27,-2.637,10.0551,May 22,-0.07001473798108303
2019-05-23,9.85,9.85,9.67,9.85,43153773,43153773,-0.12,-1.204,9.7916,May 23,-0.08120814133537299
2019-05-24,9.92,9.95,9.8,9.83,22131457,22131457,-0.02,-0.203,9.8532,May 24,-0.08307370856108792
